"country" "tradeadjustment" "pathway" "year" "gdp" "population" "kcal_hist" "kcal_targ" "kcal_feas" "fat_feas" "prot_feas" "kcal_mder" "lnppmatureforest" "lnppmatureotherland" "patarget" "agroecosh" "protectedareasforest" "protectedareasothernat" "protectedareasother" "oecmareas" "calcbioscore" "histcropland" "histharvarea" "histpasture" "histurban" "histforest" "histotherland" "calccropland" "calcpasture" "calcforest" "calcnewforest" "calcotherland" "newotherland" "calcurban" "totalland" "forestchange" "newforestchange" "netforestchange" "histcropallco2e" "histcropco2" "histcropn2o" "histcropch4" "calccropallco2e" "calccropn2o" "calccropch4_ch4" "calccropch4" "calccropco2" "histliveallco2e" "histliven2o" "histlivech4" "calcliveallco2e" "calclivech4_ch4" "calclivech4" "calcliven2o" "calcallagrico2e" "calcdeforco2" "calcotherlucco2" "calcsequestco2" "calcpeatco2" "calcalllandco2e" "ghgbiofuels" "histwfblue" "calcwfblue" "calcsequestaband" "calcsequestaffor" "calcfarmlabourfte" "calcn_org" "calcn_synth" "histn_org" "histn_synth" "totalp" "histp" "lnppnewforest" "lnppnewotherland" "kcal_pou" "pou_computed" "mder_pou" "pou_calc"
"R_ASP" "No" "CurrentTrends" "2035" 10179.77336 829.159623 0 2758.20551 2754.430103 69.92630148 82.36790049 2085.884678 119943.4791 28446.51931 NA 0.398317437 49313.834 7257.038 31528.593 387.475 73.21351449 0 0 0 0 0 0 97839.18483 134624.1982 177072.9226 0 76823.94312 25253.06078 8156.664656 519769.9742 -6478.765658 0 -6478.765658 0 0 0 0 358.2126269 77.44344992 8.266014744 224.835601 55.9335759 0 0 0 227.5805693 6.498857468 176.7689231 50.81164619 584.2149674 306.3190063 39.74191787 -53.99760802 NA 292.0633161 -1.578228799 0 137674.8981 -53.99760802 0 20293.86501 2985.561532 7090.118191 0 0 2071.353727 NA 0 20202.44862 2824.731368 NA NA 11.78
"R_ASP" "No" "CurrentTrends" "2040" 10979.84651 826.874736 0 2823.576349 2818.760446 75.23631768 85.42944191 2082.410229 114729.2252 26627.655 NA 0.402185122 49313.834 7257.038 31528.593 387.475 75.31296303 0 0 0 0 0 0 99742.66755 144325.6495 169375.1038 0 71911.83676 25253.06078 9161.655875 519769.9742 -7697.818862 0 -7697.818862 0 0 0 0 361.1513874 77.62633553 8.326686665 226.4858773 57.03917461 0 0 0 262.9035116 7.494280889 203.8444402 59.05907144 622.4766703 361.572691 44.0334083 -42.50482942 NA 363.1012699 -1.578228799 0 138924.7597 -42.50482942 0 20789.06437 3442.133941 6553.326943 0 0 2121.154226 NA 0 20202.44862 2890.955157 NA NA 9.8
"R_ASP" "No" "CurrentTrends" "2045" 11805.92484 820.100224 0 2904.699196 2898.591838 81.82589846 89.2284914 2081.666916 109093.6251 24662.3621 NA 0.434261271 49313.834 7257.038 31528.593 387.475 77.4069369 0 0 0 0 0 0 101644.7279 155046.0094 161055.2502 0 66604.2788 25253.06078 10166.64709 519769.9742 -8319.853545 0 -8319.853545 0 0 0 0 363.0347432 77.69985949 8.352607959 227.1909365 58.14394718 0 0 0 304.7916759 8.674995978 235.9598906 68.83178528 666.2481902 389.8502037 46.27642339 -29.88661563 NA 406.2400114 -1.578228799 0 139748.2965 -29.88661563 0 21296.39623 3941.859575 5956.410358 0 0 2170.754132 NA 0 20202.44862 2972.875435 NA NA 7.86
"R_ASP" "No" "CurrentTrends" "2050" 12660.482 808.604602 0 2911 2904.718411 82.33262831 89.51659203 2083.040774 109035.2643 24643.75559 NA 0.50631369 49313.834 7257.038 31528.593 387.475 79.49989176 0 0 0 0 0 0 101502.4669 141902.5653 160969.092 0 66554.02924 37670.18245 11171.63831 519769.9742 -86.1582327 0 -86.1582327 295.7274862 0 84.0054579 211.7220283 360.8974214 76.25543397 8.330171676 226.5806696 58.06131779 325.8697386 77.6063925 248.2633461 303.5981205 8.633121896 234.8209156 68.77720496 662.9173131 4.795141703 9.619966909 -65.17578254 NA -50.76067393 -1.578228799 0 139264.2972 -65.17578254 0 21321.32174 4385.252902 5216.612246 0 0 2172.866926 NA 0 30136.14596 2980.318121 NA NA 7.75
"R_CSA" "No" "CurrentTrends" "2000" 605.346786 164.946899 2024.279382 2024.279382 2025.025071 50.80578656 55.76686454 2040.528992 260558.946 43322.296 NA 0.685512056 105889.281 11166.036 25763.73 296.033 69.25071147 37167.7867 22587.263 128848.74 0 299238.48 122742.1933 37167.7867 124855.368 299238.48 0 125663.9743 0 1071.591009 587997.2 0 0 0 39.7891991 14.6553288 14.3377143 10.796156 39.96771581 13.1197218 0.397313075 10.80691564 16.04107837 178.4917751 39.9223461 138.569429 155.6239264 4.453168873 121.1261933 34.49773306 195.5916422 0 0 0 NA 195.5916422 0 13399.16562 16564.92405 0 0 3205.462 838.1700823 984.846995 765.7626169 1291.203 349.3198712 NA 0 100516.9963 2156.020966 NA NA 46.29
"R_CSA" "No" "CurrentTrends" "2005" 731.8627673 176.848736 2090.957366 2090.957366 2091.201055 53.06425882 57.80510212 2050.52648 260558.946 43322.296 NA 0.703173077 105889.281 11166.036 25763.73 296.033 69.25071147 37977.4 24796.271 129172.94 0 294571.91 126178.95 37977.4 124716.3029 298387.7063 0 125655.7422 23.81594738 1236.23261 587997.2 -850.7737001 0 -850.7737001 50.81658122 23.3031923 15.8911662 11.62222272 53.45409384 15.9204438 0.427670953 11.63264991 25.90100013 190.5917469 42.7998207 147.7919262 166.0666502 4.739283074 128.9084996 37.15815056 219.4615526 73.20155453 2.459150182 -0.107795193 NA 295.1222573 -0.0592 12949.42593 17282.64264 -0.107795193 0 3470.940911 997.5709321 1195.462588 897.5169741 1333.01132 450.6200929 NA 0 100516.9963 2226.391718 NA NA 41.87
"R_CSA" "No" "CurrentTrends" "2010" 918.1000655 188.124904 2256.848562 2256.848562 2255.177992 62.91402428 65.59884512 2057.815527 260558.946 43322.296 NA 0.702670235 105889.281 11166.036 25763.73 296.033 69.25071147 39713.89 28183.961 127197.462 0 289905.34 131084.508 39713.89 122519.1436 297131.6472 0 125646.2453 1560.103762 1426.170108 587997.2 -1256.059112 0 -1256.059112 55.66034 23.3119494 19.8973866 12.451004 52.06794828 17.38516356 0.457604439 12.44684075 22.23594397 198.6776972 44.5105479 154.1671493 172.8886167 4.925278768 133.9675825 38.9210342 224.7220721 108.0607559 10.00529318 -7.06130576 NA 342.7881212 -0.234492822 25833.23658 19090.85764 -7.06130576 0 3130.128039 952.7614175 1415.332019 998.8658898 1815.99848 474.7073011 NA 0 100516.9963 2397.510782 NA NA 30.87
"R_CSA" "No" "CurrentTrends" "2015" 1121.623264 199.843078 2305.526533 2305.526533 2303.984949 66.11000579 66.71671095 2061.074555 260231.309 43775.197 NA 0.702269639 113839.825 12126.467 27830.428 303.254 69.25071147 41076.9394 29790.494 123531.032 0 285540.4 137496.8286 41076.9394 118883.6369 296356.0747 0 125635.2893 4399.969612 1645.290021 587997.2 -775.5724811 0 -775.5724811 51.64231998 18.4229311 20.945106 12.27428288 48.41841251 19.17409179 0.451059583 12.26882066 16.97550005 207.8544725 46.3702512 161.4842213 181.7196351 5.183621151 140.9944953 40.72513978 229.8879501 66.74677693 11.99376437 -19.91504125 NA 308.6284914 -0.250097477 28466.43377 18400.19695 -19.91504125 0 3182.946148 961.4974456 1690.37255 1043.480377 1885.77273 612.3825636 NA 0 100508.2315 2450.041552 NA NA 28.4
"R_CSA" "No" "CurrentTrends" "2020" 1139.262187 209.251929 2330.40645 2330.40645 2328.588359 66.21590948 69.65336235 2070.34883 259513.795 45330.814 NA 0.705450595 116681.356 12710.841 29490.51 318.06 69.25071147 40924.7641 29151.143 121640.403 0 281321.02 143658.1129 40924.7641 117280.7541 296343.4354 0 125622.65 5927.520367 1898.076 587997.2 -12.63929895 0 -12.63929895 50.3680648 16.4847462 21.903609 11.9797096 47.3242692 19.91177144 0.440300141 11.97616384 15.43633392 209.201017 46.4186268 162.7823902 182.8032436 5.213461673 141.8061575 40.99708609 229.0064147 1.144154083 3.775708475 -26.82900634 NA 233.9262773 -1.121098046 28466.43377 18474.25334 -26.82900634 0 3123.111104 1020.060455 1751.997085 1089.341407 1967.40424 648.4533065 NA 0 100498.12 2478.573912 NA NA 29.25
"R_CSA" "No" "CurrentTrends" "2025" 1317.832038 217.825881 0 2381.931102 2378.776611 68.96748993 72.33108131 2084.106799 258566.7793 0 NA 0.712817664 116681.356 12710.841 29490.51 318.06 74.78792894 0 0 0 0 0 0 41505.9582 118040.2549 295262.0213 0 125092.0885 5927.520367 2169.356744 587997.2 -1081.41411 0 -1081.41411 0 0 0 0 50.50156578 21.18437481 0.49824251 13.55219628 15.76499469 0 0 0 193.640473 5.513465311 149.9662564 43.67421652 242.7183996 84.37408017 11.54671776 -24.96728296 NA 338.6391975 -1.423639149 0 19989.71751 -24.96728296 0 3172.861712 1091.590714 1853.243454 0 0 687.0819384 NA 0 100073.6708 2528.125004 NA NA 27.57
"R_CSA" "No" "CurrentTrends" "2030" 1492.758753 225.216832 0 2433.455755 2430.231208 71.7629423 75.04976886 2091.004075 258289.4944 0 NA 0.71941253 116681.356 12710.841 29490.51 318.06 80.29534595 0 0 0 0 0 0 41901.50657 117411.388 294945.3847 0 125078.5245 6219.758698 2440.637488 587997.2 -316.6365921 0 -316.6365921 38.6497954 0 24.4923042 14.1574912 52.42367534 22.23523097 0.522050372 14.19977012 15.98867424 234.7961866 53.2804818 181.5157048 202.5051468 5.758839196 156.6404261 45.86472068 253.3194214 27.29130517 6.04435792 -26.29000537 NA 286.6550845 -1.609400754 0 20922.51141 -26.29000537 0 3192.181424 1149.140328 1939.21999 0 0 720.3818452 NA 0 100062.8196 2578.96622 NA NA 25.52
"R_CSA" "No" "CurrentTrends" "2035" 1669.868789 230.302017 0 2484.980407 2481.684506 74.55827171 77.7683436 2091.975152 258042.9731 0 NA 0.726405482 116681.356 12710.841 29490.51 318.06 85.76620347 0 0 0 0 0 0 42244.91749 115151.9156 294663.8777 0 125064.9605 8159.610537 2711.918231 587997.2 -281.5070399 0 -281.5070399 0 0 0 0 53.92216525 23.0235187 0.54102118 14.71577609 16.18287046 0 0 0 208.7725618 5.930419226 161.3074029 47.46515881 261.0853263 24.27025632 5.8134156 -35.07011814 NA 291.1689982 -1.609400754 0 21762.40993 -35.07011814 0 3202.939323 1192.060285 2000.860378 0 0 743.8979498 NA 0 100051.9684 2629.731885 NA NA 23.27
"R_CSA" "No" "CurrentTrends" "2040" 1847.558861 233.824711 0 2536.505059 2533.141154 77.35381194 80.48721353 2088.922661 257795.5222 0 NA 0.733502767 116681.356 12710.841 29490.51 318.06 91.20073555 0 0 0 0 0 0 42589.90392 111729.2422 294381.3091 0 125051.3964 11262.14943 2983.198975 587997.2 -282.5686041 0 -282.5686041 0 0 0 0 55.2224048 23.70118176 0.556737699 15.14326541 16.37795763 0 0 0 212.9002519 6.04141316 164.3264379 48.57381394 266.5132559 24.36154804 5.820394342 -49.11275831 NA 296.6951983 -1.609400754 0 22563.01783 -49.11275831 0 3210.602376 1229.498233 2052.417064 0 0 763.7088914 NA 0 100041.1171 2680.427333 NA NA 20.97
"R_CSA" "No" "CurrentTrends" "2045" 2023.713694 235.81859 0 2588.029712 2584.602557 80.14966218 83.20650372 2086.540742 257561.5509 0 NA 0.740566092 116681.356 12710.841 29490.51 318.06 95.83685441 0 0 0 0 0 0 42912.04544 107305.2018 294114.1331 0 125037.8324 15373.5076 3254.479719 587997.2 -267.1759873 0 -267.1759873 0 0 0 0 56.41134201 24.37056578 0.569141547 15.48065007 16.56012617 0 0 0 214.8685883 6.091449364 165.6874227 49.18116554 269.6705295 23.03782358 5.719202997 -67.72149307 NA 298.4275561 -1.609400754 0 23308.5459 -67.72149307 0 3212.792347 1269.079467 2103.632 0 0 784.9185266 NA 0 100030.2659 2731.054457 NA NA 18.88
"R_CSA" "No" "CurrentTrends" "2050" 2189.472906 236.120893 0 2639.554364 2636.068931 82.94583664 85.9262356 2086.321581 257361.3546 0 NA 0.747529834 116681.356 12710.841 29490.51 318.06 99.2891183 0 0 0 0 0 0 43176.94602 101979.8033 293885.5253 0 125024.2684 20404.89654 3525.760463 587997.2 -228.6077749 0 -228.6077749 45.3650868 0 29.9554164 15.4096704 57.34917013 24.92596988 0.577693929 15.71327486 16.7099254 268.4814645 61.2105312 207.2709333 214.5594451 6.077348547 165.3038805 49.25556466 270.2992145 19.72105903 5.465654862 -90.49444997 NA 295.4859284 -1.609400754 0 23969.21228 -90.49444997 0 3205.996893 1303.502079 2144.670644 0 0 802.7114246 NA 0 100019.4147 2781.613907 NA NA 17.05
"R_NMC" "No" "CurrentTrends" "2000" 1932.077865 539.467371 2392.317541 2392.317541 2390.360822 49.85958427 66.59962545 1999.440718 10802.953 87106.384 NA 0.258674177 3794.831 20961.272 65377.723 116416.125 79.29976556 136203.7 75991.238 597311 0 41824.6668 702872.6332 136203.7 569508.7367 41824.6668 0 728782.5683 0 1892.328212 1478212 0 0 0 132.5853365 62.2841792 50.3074845 19.9936728 120.1713327 39.61059783 0.734978021 19.99140217 60.56933269 225.4254856 53.176032 172.2494536 160.9497096 4.479127932 121.8322798 39.11742984 281.1210423 0 0 0 NA 0 0 115472.9515 183964.6176 0 0 8118.845991 1161.256753 3954.812159 1194.134399 6215.66848 455.5802131 NA 1572 12918.21104 2422.209063 NA NA NA
"R_NMC" "No" "CurrentTrends" "2005" 2414.891569 597.204787 2401.075935 2401.075935 2402.39226 52.42974846 67.55660926 2021.601962 10802.953 87106.384 NA 0.259475507 3794.831 20961.272 65377.723 116416.125 79.29976556 134984.2 86802.192 579477.9 0 42807.3855 720936.4145 134984.2 554739.4008 41824.6668 982 728274.36 14989.07373 2418.298652 1478212 0 982 982 151.3864744 70.0607079 60.0418182 21.28394832 138.6394253 50.06959956 0.782374173 21.2805775 67.28924823 253.8143205 59.9917227 193.8225978 182.7787283 5.057278025 137.5579623 45.220766 321.2051563 0 2.865421116 -26.58797345 NA -23.72255234 -0.212997324 292041.8775 202701.8403 -23.50777805 -3.080195409 8917.020964 1374.15618 5108.287433 1430.753906 7202.24057 558.7096886 NA 1572 12918.21104 2436.993753 NA NA NA
"R_NMC" "No" "CurrentTrends" "2010" 2966.422057 663.105916 2554.215208 2554.215208 2550.38181 59.4296525 76.22533217 2031.385725 10802.953 87106.384 NA 0.263104289 3794.831 20961.272 65377.723 116416.125 79.29976556 132432.1 85791.841 582766.1 0 43790.1041 718970.4959 132432.1 564300.1503 41824.6668 1965 718451.8571 16147.7638 3090.461967 1478212 0 983 983 158.4805689 77.0578672 63.0172179 18.40548384 138.5854907 49.71701361 0.676383572 18.39763315 70.47084391 291.5362259 67.7296347 223.8065912 222.9235739 6.215643033 169.0654905 53.85808338 361.4538628 0 27.40030588 -16.89348057 NA 10.50682531 -0.0552 317740.3986 189873.9006 -10.7299531 -6.163527473 8772.661048 1560.635881 4905.310471 1706.511031 7362.96383 498.4954023 NA 1572 12918.21104 2589.970961 NA NA NA
"R_NMC" "No" "CurrentTrends" "2015" 3569.194149 735.465421 2582.425437 2582.425437 2585.823674 61.87829135 77.85775494 2023.860028 10822.184 87726.883 NA 0.26276257 3936.289 21752.269 67959.656 116416.021 79.29976556 134932.4771 85022.627 580731.1 0 44185.8632 718075.6197 134932.4771 561815.5067 41824.6668 2361 716337.6184 16991.27864 3949.452299 1478212 7.27595761418343e-12 396 396 163.5427475 77.8428991 65.3691948 20.3306536 151.0595161 57.45952862 0.747269381 20.32572717 73.27426032 319.9368073 73.5566559 246.3801514 242.4054837 6.732608198 183.126943 59.27854076 393.4097981 0 23.35344631 -16.5174933 NA 6.835953001 -0.0552 328640.1169 195787.9865 -9.111850372 -7.405642933 9034.536593 1785.517889 5887.190571 1896.844653 7307.85425 607.4401234 NA 1888.8 13593.02291 2627.157582 NA NA NA
"R_NMC" "No" "CurrentTrends" "2020" 3770.996072 799.18575 2620.738685 2620.738685 2618.621042 65.40665078 78.43221132 2025.492642 11073.252 88678.174 NA 0.26646409 4374.197 24822.023 91915.825 128760.127 79.29976556 137726.9377 90800.516 578203.5 0 44476.45 716879.5999 137726.9377 562160.0744 41824.6668 2651 711810.8445 16991.27864 5047.198 1478212 -7.28e-12 290 290 172.3663683 76.2473305 74.0061504 22.11288736 162.5589552 66.42400443 0.812885928 22.11049725 74.02445353 350.9962592 80.3675418 270.6287174 273.0245635 7.606741261 206.9033623 66.12120122 435.528317 0 33.91758709 -14.95996015 NA 18.95762693 -0.0552 328640.1169 209763.278 -6.644687213 -8.315272942 9570.227341 2240.662986 6914.463913 2311.381616 8114.93313 669.0015957 NA 2120.8 13593.02291 2660.85397 NA NA NA
"R_NMC" "No" "CurrentTrends" "2025" 4553.212302 863.019027 0 2689.200327 2684.78469 70.62061325 81.39015975 2038.947992 11073.252 85738.41958 NA 0.265559423 4374.197 24822.023 91915.825 128760.127 79.9234377 0 0 0 0 0 0 143267.4233 562160.0744 41824.6668 2825.5 704641.7331 16991.27864 6501.323698 1478212 0 174.5 174.5 0 0 0 0 171.836676 70.77771441 0.822868818 22.38203184 78.67692972 0 0 0 302.6438392 8.373847672 227.7686567 74.87518256 474.4253134 0 57.48711902 -13.71309961 NA 43.77401941 -0.0552 0 220826.7518 -4.850480336 -8.862619275 10201.89146 2396.239962 7354.812204 0 0 707.8917367 NA 2260.4 13593.02291 2728.27238 NA NA NA
"R_NMC" "No" "CurrentTrends" "2030" 5436.059943 927.639325 0 2757.66197 2753.136194 75.89386779 84.38322772 2053.269805 11073.252 84446.22535 NA 0.266464691 4374.197 24822.023 91915.825 128760.127 80.55054518 0 0 0 0 0 0 152794.3458 562160.0744 41824.6668 2883.666667 694021.8268 16991.27864 7536.140858 1478212 0 58.16666667 58.16666667 108.7856456 0 84.4518402 24.33380544 189.0221037 78.12425493 0.890475662 24.22093801 86.67691075 335.407615 79.3619736 256.0456414 338.9222254 9.308646321 253.1951799 85.72704541 527.8891273 0 84.56339238 -12.66176854 NA 71.90162384 -0.0552 0 240563.6507 -3.616700489 -9.045068052 11118.55089 2651.070567 8109.319742 0 0 777.505306 NA 2306.933333 13593.02291 2797.805249 NA NA NA
"R_NMC" "No" "CurrentTrends" "2035" 6383.000341 991.954281 0 2826.123613 2821.461733 81.16529416 87.37391747 2060.94343 11073.252 83117.70411 NA 0.26936711 4374.197 24822.023 91915.825 128760.127 81.18511977 0 0 0 0 0 0 162663.1031 562160.0744 41824.6668 2941.833333 683103.3668 16991.27864 8527.676861 1478212 0 58.16666667 58.16666667 0 0 0 0 206.7747505 85.737062 0.958593745 26.07374988 94.96393859 0 0 0 375.2577798 10.23213991 278.3142056 96.94357414 581.9773284 0 86.83666361 -11.6604536 NA 75.17621001 -0.0552 0 260890.094 -2.432936772 -9.22751683 12060.28936 2915.868734 8890.281678 0 0 849.5385236 NA 2353.466667 13593.02291 2867.237764 NA NA NA
"R_NMC" "No" "CurrentTrends" "2040" 7373.718871 1056.009387 0 2894.585255 2889.760471 86.43483095 90.36215553 2062.482801 11073.252 81753.14845 NA 0.274084937 4374.197 24822.023 91915.825 128760.127 81.75724756 0 0 0 0 0 0 172871.1436 562160.0744 41824.6668 3000 671888.7577 16991.27864 9476.078838 1478212 0 58.16666667 58.16666667 0 0 0 0 225.0954011 93.61817895 1.027255577 27.9413517 103.5358705 0 0 0 411.2750509 11.13327264 302.8250157 108.4500352 636.3152502 0 89.09130936 -10.70898476 NA 78.38232459 -0.0552 0 281796.5793 -1.299019157 -9.409965608 13027.11422 3190.70328 9697.914399 0 0 924.025812 NA 2400 13593.02291 2936.569499 NA NA NA
"R_NMC" "No" "CurrentTrends" "2045" 8409.146715 1117.923285 0 2963.046898 2958.032455 91.70247669 93.34795229 2063.344941 11073.252 80388.06601 NA 0.284855667 4374.197 24822.023 91915.825 128760.127 81.8742424 0 0 0 0 0 0 183190.3878 562160.0744 41824.6668 3000 660669.8192 16991.27864 10375.77316 1478212 0 0 0 0 0 0 0 243.5714131 101.5968775 1.094608561 29.77335286 112.2011827 0 0 0 445.8802503 11.98182515 325.9056442 119.9746061 689.3964616 0 89.38587015 -9.669289177 NA 79.71658097 -0.0552 0 302759.4803 -0.259323569 -9.409965608 13995.44831 3469.769254 10514.56798 0 0 999.3432813 NA 2400 13593.02291 3005.800987 NA NA NA
"R_NMC" "No" "CurrentTrends" "2050" 9475.585528 1175.568092 0 3031.508541 3026.278578 96.96829049 96.33139377 2066.516988 11073.252 79052.99449 NA 0.295815601 4374.197 24822.023 91915.825 128760.127 81.90001272 0 0 0 0 0 0 193342.0429 562160.0744 41824.6668 3000 649697.5256 16991.27864 11196.41166 1478212 0 0 0 131.0052075 0 105.026376 25.97883152 261.6998072 109.4625812 1.158509544 31.51145959 120.7257664 394.9834101 94.8442131 300.139197 477.879936 12.74571735 346.6835119 131.1964241 739.5245414 0 87.32778408 -9.409965608 NA 77.91781847 -0.0552 0 323158.8829 0 -9.409965608 14937.20332 3745.849528 11318.53455 0 0 1073.493545 NA 2400 13593.02291 3074.933667 NA NA NA
"R_NEU" "No" "CurrentTrends" "2000" 688.951161 88.18566 2500.467983 2500.467983 2459.147192 81.18132909 67.57967781 2099.757188 15405.134 4523.123 NA 0.294613624 6254.652 529.984 7154.296 0 60.03573182 48609.9221 27826.485 18142.8944 0 26277.91 23057.4316 48609.9221 18331.03211 26277.91 0 21002.24562 0 1867.048271 116088.1581 0 0 0 29.79963112 14.6342517 14.9151639 0.25021552 26.35913505 10.82498717 0.00924614084008769 0.251495031 15.28265284 63.97814522 8.2728009 55.70534432 61.25779235 1.975983664 53.74675566 7.511036691 87.6169274 0 0 0 NA 0 0 0 685.6639304 0 0 866.1983254 1068.033851 126.9606393 1022.720097 900.371 27.34832099 NA 0 1388.219846 2829.082427 NA NA 9.29
"R_NEU" "No" "CurrentTrends" "2005" 787.1757719 85.611154 2658.286748 2658.286748 2604.177866 91.93651906 72.21691082 2110.006652 15405.134 4523.123 NA 0.295610581 6254.652 529.984 7154.296 0 60.03573182 47793.7763 29956.227 18442.6869 0 26747.48 23106.1039 47793.7763 18643.32129 26277.91 0 20845.71999 378.3894474 2149.041071 116088.1581 0 0 0 28.42918912 11.8170646 16.4088834 0.20324112 27.28841779 16.20493654 0.00740782326322219 0.201492793 10.88198846 51.54041458 6.7742493 44.76616528 48.19688174 1.550127911 42.16347917 6.033402572 75.24532791 0 0.358231253 -1.061035835 NA -0.702804582 -0.239971627 825.801798 594.865818 -1.061035835 0 781.1556613 774.7479623 1335.791075 841.3211203 1228.49541 178.4716065 NA 0 1388.219846 2969.029252 NA NA 6.77
"R_NEU" "No" "CurrentTrends" "2010" 890.0470274 83.705465 2701.934751 2701.934751 2634.683329 97.26175128 78.61378304 2101.450768 15405.134 4523.123 NA 0.306796881 6254.652 529.984 7154.296 0 60.03573182 46980.1679 31885.953 17556.1428 0 27217.05 24203.1619 46980.1679 17792.54364 26277.91 0 20828.63662 1735.274807 2473.625131 116088.1581 0 0 0 32.4793126 12.8009878 19.4017824 0.2765424 34.61366381 21.86162688 0.0101464900356054 0.275984529 12.4760524 44.8703819 6.0733491 38.7970328 42.95101337 1.375140352 37.40381758 5.547195789 77.26904346 0 3.161611908 -4.468562938 NA -1.30695103 -0.295633713 1292.35778 562.2178711 -4.468562938 0 774.9195504 778.9663957 2208.631132 799.2543642 1705.12979 280.1824955 NA 0 1388.219846 2988.603406 NA NA 5.78
"R_NEU" "No" "CurrentTrends" "2015" 944.1850123 82.607615 2614.753175 2614.753175 2636.793283 95.17366765 78.96795064 2088.152832 15406.658 4524.88 NA 0.314960112 6367.43 551.441 7309.688 0 60.03573182 47053.7093 32597.913 17061.1962 0 27467.5875 23738.938 47053.7093 17284.18275 26277.91 0 20773.31262 1851.81014 2847.233294 116088.1581 0 0 0 33.97416514 12.3446229 21.4715592 0.15798304 37.0482861 24.9218847 0.00577365451079178 0.157043403 11.969358 42.11723926 5.7519735 36.36526576 40.69377089 1.300201622 35.36548411 5.328286776 77.44642327 0 5.119429993 -4.695343002 NA 0.424086991 -0.295633713 1356.576506 585.3027679 -4.695343002 0 751.6318755 747.7625926 2566.39479 771.2065449 1884.10099 307.0703522 NA 0 1481.448112 3006.604285 NA NA 4.96
